4480781,8258,21685,43,24,643,
4480787,8258,21685,43,24,670,
4480792,8258,21685,43,24,697,
4480797,8258,21685,43,24,720,
4480802,8258,21685,43,24,743,
4480807,8258,21685,43,24,762,
4480812,8258,21685,43,24,780,
4480817,8258,21685,43,24,798,
4480822,8258,21685,43,24,812,
4480827,8258,21685,43,24,824,
4480832,8258,21685,43,24,834,
4480837,8258,21685,43,24,844,
4480842,8258,21685,42,26,850,
4480847,8258,21685,42,26,857,
4480852,8258,21685,42,26,863,
4480857,8258,21685,42,26,871,
4480862,8258,21685,43,24,876,
4480867,8258,21685,43,24,882,
4480872,8258,21685,43,24,887,
4480877,8258,21685,43,24,892,
4480882,8258,21685,43,24,895,
4480887,8258,21685,43,24,897,
4480892,8258,21685,43,24,899,
4480897,8258,21685,43,24,902,
4480902,8258,21685,43,24,905,
4480907,8258,21685,43,24,905,
4480912,8258,21685,43,24,905,
4480917,8258,21685,43,24,905,
4480922,8258,21692,43,24,906,
4480927,8258,21692,43,24,906,
4480932,8265,21692,43,24,905,
4480937,8265,21692,43,24,905,
4480942,8265,21692,43,24,905,
4480947,8265,21692,43,24,905,
4480952,8265,21692,43,24,905,
4480957,8265,21692,43,24,905,
4480962,8265,21692,43,24,905,
4480967,8265,21692,43,24,905,
4480972,8265,21692,43,24,905,
4480977,8265,21692,43,24,905,
4480982,8265,21692,43,24,905,
4480987,8265,21692,43,24,905,
4480992,8265,21692,43,24,905,
4480997,8265,21692,43,24,904,
4481002,8265,21692,43,24,903,
4481007,8265,21692,43,24,902,
4481012,8265,21692,43,24,901,
4481017,8265,21692,43,24,899,
4481022,8265,21692,43,24,894,
4481027,8265,21692,43,24,890,
4481032,8265,21692,43,24,883,
4481037,8265,21692,43,24,876,
4481042,8265,21692,43,24,868,
4481047,8265,21692,44,23,856,
4481052,8265,21692,44,23,841,
4481057,8265,21692,45,23,821,
4481062,8265,21692,45,24,798,
4481067,8265,21692,45,24,769,
4481072,8265,21692,45,24,731,
4481077,8265,21692,45,24,680,
4481082,8265,21692,45,24,627,
4481087,8265,21692,45,24,570,
4481092,8265,21692,45,24,503,
4481097,8265,21692,44,24,432,
4481102,8277,21692,44,24,378,
4481107,8293,21700,43,24,302,
4481112,8313,21700,43,24,184,
4481117,8336,21713,43,24,54,
4481122,8336,21713,43,24,0,
4481127,8379,21732,43,24,0,
4481132,8392,21732,43,24,0,
4481137,8392,21732,43,24,0,
4481142,8385,21724,43,24,0,
4481147,8372,21710,43,24,0,
4481152,8357,21698,43,24,0,
4481157,8347,21689,42,26,0,
4481162,8347,21689,42,26,0,
4481167,8347,21676,43,27,0,
4481172,8347,21667,42,28,0,
4481177,8347,21660,42,29,0,
4481182,8347,21651,42,31,0,
4481187,8347,21644,41,32,0,
4481192,8347,21637,42,34,0,
4481197,8356,21629,41,37,0,
4481202,8364,21620,40,39,0,
4481207,8377,21611,40,41,0,
4481212,8392,21602,39,44,0,
4481217,8409,21592,39,46,0,
4481222,8435,21579,39,50,0,
4481227,8461,21564,38,52,0,
4481232,8489,21545,37,55,0,
4481237,8522,21525,35,59,0,
4481242,8561,21507,35,63,0,
4481247,8614,21491,34,66,0,
4481252,8679,21484,34,69,0,
4481257,8757,21484,34,73,0,
4481262,8839,21474,35,76,0,
4481267,8918,21474,38,78,0,
4481272,9001,21474,41,77,0,
4481277,9082,21466,47,75,0,
4481282,9162,21466,51,73,0,
4481287,9242,21458,54,72,0,
4481292,9323,21458,60,69,0,
4481297,9397,21458,63,68,0,
4481302,9468,21472,66,66,0,
4481307,9536,21483,66,66,0,
4481312,9597,21483,66,66,0,
4481317,9652,21483,66,66,0,
4481322,9700,21462,66,66,0,
4481327,9735,21437,66,66,0,
4481332,9760,21405,66,66,0,
4481337,9776,21370,66,66,0,
4481342,9785,21335,66,66,0,
4481347,9785,21296,66,66,0,
4481352,9785,21263,66,66,0,
4481357,9777,21232,66,66,0,
4481362,9764,21198,64,66,0,
4481367,9750,21162,63,63,0,
4481372,9729,21124,63,59,0,
4481377,9701,21082,63,55,0,
4481382,9671,21043,64,50,0,
4481387,9631,21005,65,47,0,
4481392,9588,20966,67,41,0,
4481397,9541,20927,67,38,0,
4481402,9489,20889,68,34,0,
4481407,9435,20854,69,29,0,
4481412,9380,20825,70,26,0,
4481417,9329,20803,70,22,0,
4481422,9281,20781,70,21,0,
4481427,9241,20762,72,19,0,
4481432,9207,20744,73,19,0,
4481437,9179,20727,75,20,0,
4481442,9154,20717,75,20,0,
4481447,9137,20717,76,20,0,
4481452,9128,20717,77,20,0,
4481457,9128,20717,77,20,0,
4481462,9128,20717,78,22,0,
4481467,9128,20717,80,21,0,
4481472,9128,20731,80,21,0,
4481477,9137,20740,81,21,0,
4481482,9144,20752,81,21,0,
4481487,9151,20765,81,21,0,
4481492,9158,20780,81,21,0,
4481497,9168,20802,81,21,0,
4481502,9176,20827,81,21,0,
4481507,9184,20855,82,20,0,
4481512,9193,20889,82,20,0,
4481517,9200,20924,80,21,0,
4481522,9208,20966,80,20,0,
4481527,9208,21014,79,21,0,
4481532,9220,21064,79,21,0,
4481537,9220,21117,79,19,0,
4481542,9228,21165,78,19,0,
4481547,9228,21213,78,19,0,
4481552,9228,21257,76,19,0,
4481557,9215,21302,77,17,0,
4481562,9205,21345,77,16,0,
4481567,9197,21385,77,16,0,
4481572,9189,21423,77,16,0,
4481577,9181,21451,77,17,0,
4481582,9171,21474,76,20,0,
